time [s], T1 [K], T2 [K] 
91049.342, 202.655533, 270.893738 
91050.46, 202.662399, 270.895416 
91051.577, 202.658691, 270.895111 
91052.717, 202.662506, 270.897766 
91053.873, 202.663193, 270.894806 
91054.992, 202.665894, 270.893677 
91056.132, 202.668243, 270.897675 
91057.248, 202.665894, 270.894165 
91058.366, 202.670273, 270.897583 
91059.506, 202.670502, 270.898376 
91060.682, 202.670959, 270.897034 
91061.801, 202.672974, 270.896759 
91062.94, 202.671951, 270.897675 
91064.058, 202.672974, 270.902466 
91065.198, 202.677689, 270.901764 
91066.315, 202.676453, 270.901245 
91067.455, 202.681747, 270.901642 
91068.611, 202.678925, 270.89859 
91069.751, 202.679825, 270.902069 
91070.908, 202.684891, 270.899292 
91072.027, 202.682983, 270.901978 
91073.145, 202.685349, 270.9039 
91074.303, 202.690186, 270.903595 
91075.422, 202.686584, 270.902771 
91076.54, 202.687744, 270.90155 
91077.658, 202.68985, 270.902466 
91078.797, 202.689499, 270.905029 
91079.915, 202.691299, 270.904816 
91081.033, 202.695007, 270.905548 
91082.191, 202.696136, 270.902679 
91083.331, 202.693665, 270.901855 
91084.488, 202.698502, 270.903381 
91085.607, 202.697266, 270.906158 
91086.765, 202.700424, 270.904907 
91087.943, 202.70256, 270.903687 
91089.083, 202.697479, 270.906464 
91090.201, 202.703003, 270.90564 
91091.319, 202.703552, 270.906067 
91092.437, 202.702209, 270.907379 
91093.576, 202.708405, 270.90625 
91094.694, 202.70784, 270.907898 
91095.811, 202.708267, 270.906647 
91096.929, 202.713577, 270.907288 
91098.048, 202.714584, 270.909119 
91099.166, 202.711212, 270.90564 
91100.284, 202.715134, 270.907379 
91101.424, 202.715485, 270.911377 
91102.541, 202.715027, 270.908295 
91103.66, 202.719635, 270.913116 
91104.8, 202.718155, 270.905548 
91105.956, 202.720978, 270.911987 
91107.075, 202.722458, 270.909821 
91108.174, 202.727951, 270.912994 
91109.213, 202.725159, 270.908081 
91110.25, 202.724136, 270.9133 
91111.53, 202.725372, 270.91037 
91112.727, 202.72966, 270.909119 
91113.905, 202.72966, 270.911682 
91114.984, 202.731216, 270.912689 
91115.92, 202.729767, 270.912292 
91117.281, 202.734268, 270.916077 
91118.499, 202.735947, 270.912384 
91119.839, 202.735718, 270.915771 
91121.155, 202.73616, 270.911774 
91122.333, 202.740341, 270.91568 
91123.471, 202.739212, 270.918213 
91124.628, 202.736954, 270.919434 
91125.769, 202.739761, 270.919159 
91126.887, 202.746948, 270.917297 
91128.004, 202.747635, 270.917389 
91129.163, 202.74437, 270.916992 
91130.304, 202.746948, 270.912689 
91131.48, 202.747528, 270.917908 
91132.599, 202.752686, 270.917908 
91133.718, 202.748215, 270.919861 
91134.857, 202.754272, 270.92099 
91135.975, 202.754822, 270.919647 
91137.116, 202.756058, 270.921204 
91138.233, 202.756866, 270.921478 
91139.391, 202.757416, 270.921783 
91140.51, 202.758102, 270.919434 
91141.65, 202.75766, 270.920654 
91142.826, 202.759445, 270.921478 
91143.985, 202.76001, 270.917236 
91145.143, 202.764053, 270.921783 
91146.262, 202.763153, 270.921387 
91147.38, 202.766083, 270.921082 
91148.519, 202.769104, 270.922424 
91149.636, 202.767761, 270.928345 
91150.755, 202.762817, 270.926514 
91151.873, 202.774292, 270.924561 
91153.012, 202.771133, 270.922607 
91154.131, 202.772369, 270.926178 
91155.272, 202.777893, 270.925171 
91156.408, 202.778793, 270.927338 
91157.526, 202.774841, 270.924377 
91158.684, 202.777313, 270.926514 
91159.803, 202.780685, 270.924042 
91160.922, 202.779236, 270.929474 
91162.079, 202.784393, 270.927521 
91163.22, 202.781601, 270.9263 
91164.337, 202.787872, 270.929596 
91165.437, 202.786758, 270.927734 
91166.554, 202.787338, 270.930481 
91167.694, 202.790604, 270.924957 
91168.851, 202.788422, 270.931641 
91169.97, 202.791718, 270.924561 
91171.11, 202.793182, 270.93222 
91172.226, 202.796768, 270.931 
91173.345, 202.797211, 270.931091 
91174.484, 202.79689, 270.928772 
91175.603, 202.800812, 270.929352 
91176.721, 202.797318, 270.92926 
91177.86, 202.800583, 270.929169 
91178.977, 202.801605, 270.931732 
91180.117, 202.800583, 270.933441 
91181.235, 202.79982, 270.933167 
91182.393, 202.80127, 270.936829 
91183.533, 202.805771, 270.93222 
91184.651, 202.804764, 270.934082 
91185.768, 202.810608, 270.936035 
91186.908, 202.807449, 270.931396 
91188.026, 202.810608, 270.933167 
91189.165, 202.813873, 270.935303 
91190.282, 202.811508, 270.935211 
91191.42, 202.818481, 270.934998 
91192.577, 202.81926, 270.936615 
91193.735, 202.81308, 270.932037 
91194.854, 202.81813, 270.938568 
91195.972, 202.821075, 270.935486 
91197.09, 202.818817, 270.938873 
91198.229, 202.822845, 270.938965 
91199.347, 202.82634, 270.937042 
91200.487, 202.826004, 270.935791 
91201.643, 202.828293, 270.941254 
91202.762, 202.827133, 270.937744 
91203.88, 202.825897, 270.937836 
91205.019, 202.827469, 270.936218 
91206.158, 202.828156, 270.939789 
91207.276, 202.830399, 270.940308 
91208.433, 202.83963, 270.937256 
91209.573, 202.840744, 270.940125 
91210.731, 202.8349, 270.940308 
91211.889, 202.836914, 270.941132 
91213.067, 202.843109, 270.941132 
91214.225, 202.840057, 270.940826 
91215.364, 202.842346, 270.94043 
91216.482, 202.839493, 270.942139 
91217.639, 202.844101, 270.937408 
91218.779, 202.844788, 270.942871 
91219.897, 202.842758, 270.941956 
91221.035, 202.850189, 270.944183 
91222.192, 202.846344, 270.94339 
91223.37, 202.853683, 270.944885 
91224.509, 202.852997, 270.945312 
91225.628, 202.851181, 270.945526 
91226.745, 202.851974, 270.94574 
91227.864, 202.854233, 270.943176 
91229.002, 202.857498, 270.942657 
91230.061, 202.858292, 270.944824 
91231.198, 202.859741, 270.944885 
91232.337, 202.860519, 270.947449 
91233.495, 202.861893, 270.944702 
91234.614, 202.863342, 270.946564 
91235.771, 202.862442, 270.949097 
91236.95, 202.863785, 270.947998 
91238.068, 202.867493, 270.949097 
91239.226, 202.869415, 270.945953 
91240.344, 202.867386, 270.94574 
91241.442, 202.871078, 270.949738 
91242.56, 202.868179, 270.947998 
91243.659, 202.870316, 270.947357 
91244.778, 202.872681, 270.950439 
91245.914, 202.874466, 270.952911 
91247.031, 202.874466, 270.949615 
91248.149, 202.88179, 270.952179 
91249.287, 202.878525, 270.952667 
91250.405, 202.882126, 270.950745 
91251.544, 202.879425, 270.952484 
91252.661, 202.883575, 270.954437 
91253.819, 202.885818, 270.950043 
91254.937, 202.88887, 270.952484 
91256.036, 202.889313, 270.950745 
91257.175, 202.886505, 270.954529 
91258.291, 202.88887, 270.956177 
91259.41, 202.885818, 270.951447 
91260.489, 202.891235, 270.950043 
91261.605, 202.889313, 270.957611 
91262.724, 202.894836, 270.952087 
91263.842, 202.897293, 270.955658 
91264.999, 202.896606, 270.956055 
91266.139, 202.897186, 270.951447 
91267.258, 202.897736, 270.956665 
91268.396, 202.901123, 270.958099 
91269.553, 202.900452, 270.959656 
91270.692, 202.902237, 270.960785 
91271.831, 202.903473, 270.955444 
91272.969, 202.90303, 270.957397 
91274.088, 202.908417, 270.957886 
91275.186, 202.906174, 270.956573 
91276.344, 202.90831, 270.960236 
91277.462, 202.911789, 270.95639 
91278.581, 202.908081, 270.958099 
91279.72, 202.912476, 270.959961 
91280.857, 202.913025, 270.960876 
91281.976, 202.913025, 270.96106 
91283.095, 202.91539, 270.957611 
91284.213, 202.920105, 270.955658 
91285.371, 202.916077, 270.961792 
91286.529, 202.916977, 270.962616 
91287.628, 202.919556, 270.959229 
91288.725, 202.9216, 270.964752 
91289.823, 202.921021, 270.962708 
91290.942, 202.923599, 270.960968 
91292.1, 202.926758, 270.96228 
91293.219, 202.92868, 270.966675 
91294.358, 202.927444, 270.965057 
91295.515, 202.931473, 270.96228 
91296.634, 202.933044, 270.965179 
91297.751, 202.930023, 270.961884 
91298.85, 202.934174, 270.965057 
91299.968, 202.93924, 270.96579 
91301.085, 202.938339, 270.966187 
91302.203, 202.939362, 270.969269 
91303.322, 202.940598, 270.965363 
91304.4, 202.940735, 270.966492 
91305.539, 202.942261, 270.96579 
91306.617, 202.945419, 270.96814 
91307.735, 202.945099, 270.968536 
91308.874, 202.943176, 270.967224 
91309.991, 202.947342, 270.967834 
91311.109, 202.947098, 270.966003 
91312.228, 202.946884, 270.968048 
91313.346, 202.947998, 270.968231 
91314.464, 202.951935, 270.968964 
91315.581, 202.948929, 270.967224 
91316.699, 202.95755, 270.969757 
91317.839, 202.954422, 270.971893 
91318.895, 202.957336, 270.970673 
91319.974, 202.959366, 270.969574 
91321.112, 202.960937, 270.969055 
91322.23, 202.9561, 270.969055 
91323.308, 202.957779, 270.971497 
91324.425, 202.960815, 270.970459 
91325.523, 202.964523, 270.972443 
91326.624, 202.96228, 270.972717 
91327.7, 202.966675, 270.9711 
91328.819, 202.966446, 270.972229 
91329.996, 202.968369, 270.976624 
91331.114, 202.967911, 270.973022 
91332.253, 202.966675, 270.978485 
91333.371, 202.973312, 270.973267 
91334.489, 202.975098, 270.977112 
91335.508, 202.973419, 270.97702 
91336.545, 202.975098, 270.974884 
91337.623, 202.976791, 270.973755 
91338.84, 202.978149, 270.975311 
91340.099, 202.980621, 270.974365 
91341.296, 202.975998, 270.977112 
91342.514, 202.978699, 270.976929 
91343.731, 202.979813, 270.975708 
91344.927, 202.983414, 270.978241 
91346.086, 202.980392, 270.980103 
91347.224, 202.987915, 270.977539 
91348.402, 202.988602, 270.976532 
91349.58, 202.990387, 270.978882 
91350.716, 202.994095, 270.980011 
91351.874, 202.990738, 270.980103 
91353.012, 202.989731, 270.980011 
91354.169, 202.994553, 270.980621 
91355.347, 202.992645, 270.977753 
91356.504, 202.994232, 270.978668 
91357.662, 202.997025, 270.97876 
91358.84, 202.994888, 270.979279 
91359.979, 202.99939, 270.979584 
91361.135, 203.000626, 270.981232 
91362.292, 203.001862, 270.980713 
91363.433, 203.00444, 270.980103 
91364.549, 203.002441, 270.98114 
91365.666, 203.006027, 270.980103 
91366.804, 203.003891, 270.983368 
91367.921, 203.007385, 270.980499 
91369.038, 203.009964, 270.985413 
91370.156, 203.013885, 270.983795 
91371.274, 203.009628, 270.981323 
91372.391, 203.017838, 270.984924 
91373.531, 203.013992, 270.983368 
91374.647, 203.016129, 270.986237 
91375.764, 203.014679, 270.983459 
91376.903, 203.021317, 270.987366 
91378.079, 203.018387, 270.985016 
91379.198, 203.018387, 270.989899 
91380.335, 203.025146, 270.98468 
91381.474, 203.021866, 270.984589 
91382.592, 203.025696, 270.988495 
91383.709, 203.027359, 270.987976 
91384.866, 203.026047, 270.987671 
91385.985, 203.028046, 270.989899 
91387.102, 203.028519, 270.991272 
91388.259, 203.029526, 270.9888 
91389.399, 203.033676, 270.989319 
91390.516, 203.031311, 270.989227 
91391.654, 203.037964, 270.986938 
91392.791, 203.032227, 270.994537 
91393.948, 203.038284, 270.988403 
91395.126, 203.036255, 270.990234 
91396.304, 203.042465, 270.992584 
91397.442, 203.037857, 270.993408 
91398.558, 203.040314, 270.990234 
91399.717, 203.042786, 270.990631 
91400.874, 203.045044, 270.988556 
91402.052, 203.042465, 270.993195 
91403.191, 203.048523, 270.990326 
91404.308, 203.049652, 270.995117 
91405.465, 203.052017, 270.992676 
91406.643, 203.053467, 270.993927 
91407.821, 203.055389, 270.991364 
91408.96, 203.051788, 270.992889 
91410.117, 203.058655, 270.993805 
91411.238, 203.055603, 270.994415 
91412.353, 203.055389, 270.991364 
91413.491, 203.053696, 270.994934 
91414.63, 203.059433, 270.999512 
91415.767, 203.058517, 270.996765 
91416.925, 203.060547, 270.996674 
91418.065, 203.064728, 270.995026 
91419.18, 203.065735, 270.995239 
91420.299, 203.065384, 270.999847 
91421.457, 203.065491, 270.994019 
91422.575, 203.067993, 270.99411 
91423.732, 203.068207, 270.999939 
91424.872, 203.069885, 270.99884 
91426.028, 203.069534, 270.999847 
91427.207, 203.070786, 270.996033 
91428.327, 203.07428, 270.998596 
91429.504, 203.074966, 270.99472 
91430.661, 203.074722, 271.000977 
91431.78, 203.076645, 271.00473 
91432.918, 203.076523, 271.000153 
91434.036, 203.079681, 271.002197 
91435.154, 203.082047, 270.999847 
91436.311, 203.079437, 271.001465 
91437.468, 203.078674, 271.000549 
91438.608, 203.084518, 270.999512 
91439.725, 203.088776, 271.002594 
91440.843, 203.082809, 270.998291 
91441.961, 203.089569, 270.999237 
91443.1, 203.090698, 271.003113 
91444.258, 203.092834, 271.00415 
91445.435, 203.08902, 271.000244 
91446.614, 203.092041, 271.00415 
91447.793, 203.094284, 271.000641 
91448.95, 203.091599, 271.002686 
91450.129, 203.097992, 271.000763 
91451.267, 203.101944, 271.00351 
91452.444, 203.097443, 271.004242 
91453.583, 203.099594, 271.005676 
91454.702, 203.103287, 271.001068 
91455.84, 203.102051, 271.005035 
91456.978, 203.106308, 271.0065 
91458.096, 203.108231, 271.008209 
91459.254, 203.108231, 271.005371 
91460.413, 203.103958, 271.009674 
91461.591, 203.11026, 271.008942 
91462.729, 203.110489, 271.008453 
91463.828, 203.113388, 271.010376 
91464.91, 203.110703, 271.006592 
91466.086, 203.115433, 271.009369 
91467.244, 203.114624, 271.007629 
91468.424, 203.115204, 271.008331 
91469.58, 203.115204, 271.008209 
91470.759, 203.121277, 271.008636 
91471.917, 203.120834, 271.007629 
91473.056, 203.122513, 271.007416 
91474.195, 203.123093, 271.009949 
91475.332, 203.122971, 271.009766 
91476.452, 203.127014, 271.014343 
91477.629, 203.124649, 271.011902 
91478.827, 203.129044, 271.013763 
91480.025, 203.130936, 271.011505 
91481.204, 203.132751, 271.012726 
91482.384, 203.134094, 271.01651 
91483.54, 203.132751, 271.010986 
91484.699, 203.135437, 271.012726 
91485.878, 203.137695, 271.014648 
91487.016, 203.138809, 271.012939 
91488.175, 203.141068, 271.011597 
91489.294, 203.139252, 271.015167 
91490.452, 203.141968, 271.013428 
91491.571, 203.142746, 271.016205 
91492.728, 203.143204, 271.014771 
91493.908, 203.14241, 271.015076 
91495.048, 203.147461, 271.015686 
91496.186, 203.146118, 271.015076 
91497.304, 203.147247, 271.015076 
91498.423, 203.147812, 271.017639 
91499.581, 203.152542, 271.01825 
91500.759, 203.154678, 271.015686 
91501.898, 203.151093, 271.016693 
91503.036, 203.157486, 271.020386 
91504.154, 203.153442, 271.018646 
91505.293, 203.155334, 271.023682 
91506.431, 203.158829, 271.020294 
91507.55, 203.158173, 271.021118 
91508.649, 203.159515, 271.023163 
91509.826, 203.160645, 271.022949 
91511.024, 203.162643, 271.021729 
91512.203, 203.166122, 271.02182 
91513.361, 203.165253, 271.016815 
91514.538, 203.167145, 271.020599 
91515.696, 203.171432, 271.020508 
91516.854, 203.17244, 271.022644 
91517.973, 203.171204, 271.020294 
91519.149, 203.172668, 271.024384 
91520.329, 203.171982, 271.022949 
91521.507, 203.175934, 271.023773 
91522.685, 203.177826, 271.021729 
91523.863, 203.177826, 271.022461 
91525.02, 203.181198, 271.023468 
91526.16, 203.180191, 271.026733 
91527.298, 203.182098, 271.024384 
91528.456, 203.180862, 271.024994 
91529.615, 203.183334, 271.023041 
91530.735, 203.186935, 271.025726 
91531.852, 203.19043, 271.027679 
91532.991, 203.188171, 271.028168 
91534.11, 203.19075, 271.026917 
91535.228, 203.193573, 271.028473 
91536.386, 203.189407, 271.025208 
91537.564, 203.195145, 271.029602 
91538.684, 203.194122, 271.031433 
91539.802, 203.196167, 271.030609 
91540.92, 203.195831, 271.03125 
91542.039, 203.197403, 271.033997 
91543.197, 203.202225, 271.03186 
91544.317, 203.198624, 271.029816 
91545.435, 203.201782, 271.028687 
91546.574, 203.203354, 271.025421 
91547.73, 203.205383, 271.033081 
91548.851, 203.202118, 271.031128 
91550.006, 203.208542, 271.030426 
91551.146, 203.207642, 271.029388 
91552.264, 203.205933, 271.032166 
91553.442, 203.207306, 271.036255 
91554.6, 203.210907, 271.033386 
91555.759, 203.215149, 271.030029 
91556.897, 203.213806, 271.036163 
91558.015, 203.217987, 271.032654 
91559.094, 203.215271, 271.033478 
91560.191, 203.218979, 271.033997 
91561.35, 203.219666, 271.034698 
91562.488, 203.221832, 271.033478 
91563.608, 203.223358, 271.031342 
91564.765, 203.226074, 271.037384 
91565.903, 203.223724, 271.033691 
91567.022, 203.226624, 271.036652 
91568.181, 203.222595, 271.035828 
91569.358, 203.228439, 271.040649 
91570.497, 203.230042, 271.037292 
91571.654, 203.226852, 271.036346 
91572.795, 203.231934, 271.041779 
91573.951, 203.23114, 271.038086 
91575.129, 203.231247, 271.035248 
91576.308, 203.235886, 271.040955 
91577.465, 203.236298, 271.039337 
91578.643, 203.24025, 271.040741 
91579.822, 203.239883, 271.041779 
91581.0, 203.239777, 271.041565 
91582.178, 203.242615, 271.041473 
91583.316, 203.246094, 271.040131 
91584.474, 203.244278, 271.041565 
91585.631, 203.244171, 271.042175 
91586.81, 203.246307, 271.040039 
91587.967, 203.248779, 271.040558 
91589.125, 203.243958, 271.040649 
91590.266, 203.249939, 271.046082 
91591.422, 203.25383, 271.043732 
91592.561, 203.254745, 271.045441 
91593.718, 203.252487, 271.042389 
91594.877, 203.25383, 271.042786 
91596.056, 203.263168, 271.042084 
91597.176, 203.257324, 271.045258 
91598.332, 203.259689, 271.045776 
91599.472, 203.25856, 271.046692 
91600.63, 203.260696, 271.046265 
91601.789, 203.267227, 271.046082 
91602.947, 203.261719, 271.046082 
91604.127, 203.264618, 271.047394 
91605.245, 203.269592, 271.048615 
91606.324, 203.26622, 271.048615 
91607.442, 203.270721, 271.047302 
91608.601, 203.270828, 271.045776 
91609.72, 203.268692, 271.049347 
91610.878, 203.27475, 271.048523 
91612.036, 203.277222, 271.047607 
91613.157, 203.277222, 271.044037 
91614.314, 203.277435, 271.044647 
91615.493, 203.282303, 271.051697 
91616.551, 203.282166, 271.049042 
91617.529, 203.284302, 271.047821 
91618.65, 203.286667, 271.052612 
91619.846, 203.285217, 271.05188 
91621.005, 203.279251, 271.05365 
91622.223, 203.282303, 271.050995 
91623.442, 203.287796, 271.052399 
91624.659, 203.286255, 271.052826 
91625.857, 203.289139, 271.05188 
91627.016, 203.29364, 271.050079 
91628.175, 203.293747, 271.052704 
91629.294, 203.29422, 271.051697 
91630.431, 203.294403, 271.054169 
91631.549, 203.293533, 271.05249 
91632.669, 203.298584, 271.053741 
91633.788, 203.299713, 271.053833 
91634.944, 203.296906, 271.055969 
91636.084, 203.299042, 271.054352 
91637.202, 203.301743, 271.058441 
91638.321, 203.30838, 271.058044 
91639.439, 203.303436, 271.055389 
91640.558, 203.306351, 271.059052 
91641.697, 203.306458, 271.054047 
91642.855, 203.308273, 271.055969 
91643.973, 203.31041, 271.05426 
91645.112, 203.315247, 271.057434 
91646.23, 203.315567, 271.054871 
91647.368, 203.311752, 271.057739 
91648.545, 203.312881, 271.055695 
91649.564, 203.315689, 271.058655 
91650.762, 203.316696, 271.060394 
91652.019, 203.317719, 271.059967 
91653.238, 203.32309, 271.062744 
91654.395, 203.319855, 271.059265 
91655.534, 203.323669, 271.059784 
91656.672, 203.32164, 271.05957 
91657.828, 203.323883, 271.063538 
91658.967, 203.328827, 271.061493 
91660.084, 203.33017, 271.059479 
91661.202, 203.329407, 271.063538 
91662.302, 203.331299, 271.061096 
91663.419, 203.328613, 271.063782 
91664.537, 203.329056, 271.062439 
91665.695, 203.334671, 271.064667 
91666.854, 203.333328, 271.060516 
91667.972, 203.338745, 271.063873 
91669.11, 203.3358, 271.065613 
91670.229, 203.340988, 271.060791 
91671.367, 203.338959, 271.065704 
91672.545, 203.342667, 271.066132 
91673.703, 203.338165, 271.072144 
91674.823, 203.344696, 271.065094 
91675.979, 203.343353, 271.065277 
91677.158, 203.34761, 271.06601 
91678.277, 203.345474, 271.069305 
91679.396, 203.347061, 271.06601 
91680.513, 203.345352, 271.06958 
91681.654, 203.351318, 271.068085 
91682.771, 203.351089, 271.067352 
91683.91, 203.354477, 271.071014 
91685.067, 203.359772, 271.068268 
91686.187, 203.35527, 271.071106 
91687.305, 203.353806, 271.069794 
91688.461, 203.359406, 271.06897 
91689.64, 203.3564, 271.070404 
91690.798, 203.361771, 271.068756 
91691.975, 203.361557, 271.070831 
91693.154, 203.361771, 271.071838 
91694.311, 203.363693, 271.07666 
91695.43, 203.369324, 271.072662 
91696.588, 203.367981, 271.071106 
91697.707, 203.365829, 271.072754 
91698.824, 203.370331, 271.074707 
91699.963, 203.368988, 271.071747 
91701.081, 203.368851, 271.06897 
91702.219, 203.372696, 271.0737 
91703.378, 203.373032, 271.072754 
91704.496, 203.37706, 271.075226 
91705.613, 203.376846, 271.07428 
91706.771, 203.378662, 271.073883 
91707.911, 203.379211, 271.075439 
91709.031, 203.380798, 271.074799 
91710.148, 203.381668, 271.077576 
91711.287, 203.382584, 271.076141 
91712.444, 203.386398, 271.080963 
91713.563, 203.387405, 271.080627 
91714.721, 203.392593, 271.077789 
91715.881, 203.388321, 271.078796 
91717.058, 203.391006, 271.076447 
91718.197, 203.390793, 271.081879 
91719.355, 203.395508, 271.076569 
91720.514, 203.398087, 271.079315 
91721.633, 203.394272, 271.078918 
91722.752, 203.397324, 271.080444 
91723.91, 203.392792, 271.08197 
91725.03, 203.395065, 271.08197 
91726.149, 203.400803, 271.077698 
91727.267, 203.400238, 271.080322 
91728.386, 203.400238, 271.083496 
91729.525, 203.402039, 271.086975 
91730.684, 203.403824, 271.08197 
91731.803, 203.405533, 271.08197 
91732.922, 203.404297, 271.08371 
91734.08, 203.406845, 271.083435 
91735.199, 203.410355, 271.084625 
91736.317, 203.413055, 271.08606 
91737.436, 203.411484, 271.08371 
91738.574, 203.410248, 271.083099 
91739.732, 203.41687, 271.080963 
91740.852, 203.413162, 271.08432 
91742.01, 203.41745, 271.085754 
91743.168, 203.420715, 271.08551 
91744.346, 203.420822, 271.08606 
91745.485, 203.421371, 271.084137 
91746.645, 203.421478, 271.087189 
91747.802, 203.427216, 271.087982 
91748.981, 203.426666, 271.088623 
91750.159, 203.426086, 271.085449 
91751.278, 203.422607, 271.08667 
91752.416, 203.428696, 271.090363 
91753.535, 203.427567, 271.085937 
91754.693, 203.433426, 271.089752 
91755.812, 203.434662, 271.089233 
91756.951, 203.43454, 271.089111 
91758.07, 203.433975, 271.090759 
91759.188, 203.435089, 271.092621 
91760.306, 203.434662, 271.092621 
91761.405, 203.436218, 271.093018 
91762.523, 203.441635, 271.089752 
91763.641, 203.44487, 271.087799 
91764.78, 203.441635, 271.093018 
91765.898, 203.444763, 271.090668 
91767.056, 203.44545, 271.087708 
91768.175, 203.448135, 271.095154 
91769.333, 203.446457, 271.088806 
91770.492, 203.448029, 271.090057 
91771.65, 203.448593, 271.094238 
91772.77, 203.454453, 271.093933 
91773.927, 203.450714, 271.094147 
91775.087, 203.451508, 271.092926 
91776.244, 203.455688, 271.092926 
91777.422, 203.455002, 271.09668 
91778.58, 203.458038, 271.095886 
91779.7, 203.458267, 271.098145 
91780.819, 203.461288, 271.098022 
91781.976, 203.46106, 271.095551 
91783.135, 203.464218, 271.098022 
91784.294, 203.461975, 271.096588 
91785.472, 203.464447, 271.098022 
91786.631, 203.465347, 271.09668 
91787.771, 203.468719, 271.097504 
91788.889, 203.471634, 271.099762 
91790.007, 203.467819, 271.09906 
91791.166, 203.469849, 271.094238 
91792.285, 203.469955, 271.100067 
91793.464, 203.47377, 271.099976 
91794.583, 203.475006, 271.100769 
91795.702, 203.477264, 271.099762 
91796.822, 203.476929, 271.102325 
91797.98, 203.479507, 271.097321 
91799.1, 203.481659, 271.100281 
91800.258, 203.481537, 271.101196 
91801.378, 203.479187, 271.099457 
91802.536, 203.483017, 271.10376 
91803.695, 203.483795, 271.100281 
91804.874, 203.48671, 271.10437 
91806.033, 203.488617, 271.104767 
91807.212, 203.489975, 271.101318 
91808.371, 203.49469, 271.10611 
91809.492, 203.48761, 271.104065 
91810.609, 203.490082, 271.107239 
91811.767, 203.49324, 271.105896 
91812.888, 203.49614, 271.105316 
91814.006, 203.499634, 271.104156 
91815.145, 203.499847, 271.107025 
91816.302, 203.498611, 271.106537 
91817.422, 203.498505, 271.109894 
91818.58, 203.498398, 271.10611 
91819.7, 203.504135, 271.105072 
91820.818, 203.503113, 271.105164 
91821.975, 203.507294, 271.105591 
91823.155, 203.506058, 271.109711 
91824.312, 203.506714, 271.106934 
91825.433, 203.512238, 271.108337 
91826.551, 203.513474, 271.107635 
91827.709, 203.512344, 271.109589 
91828.828, 203.511551, 271.112457 
91829.948, 203.511322, 271.111206 
91831.066, 203.514923, 271.1138 
91832.206, 203.517166, 271.110291 
91833.364, 203.511139, 271.112854 
91834.484, 203.514374, 271.1138 
91835.663, 203.521103, 271.108154 
91836.782, 203.516846, 271.11203 
91837.902, 203.521347, 271.108459 
91839.042, 203.521103, 271.11203 
91840.161, 203.524139, 271.110199 
91841.28, 203.525497, 271.111023 
91842.398, 203.527298, 271.115601 
91843.558, 203.530212, 271.114105 
91844.677, 203.527634, 271.116241 
91845.836, 203.531036, 271.111938 
91846.995, 203.533264, 271.11438 
91848.154, 203.532242, 271.117676 
91849.334, 203.537186, 271.113678 
91850.474, 203.531555, 271.112762 
91851.632, 203.536392, 271.116852 
91852.812, 203.538635, 271.115326 
91853.932, 203.544846, 271.117065 
91855.09, 203.542816, 271.116028 
91856.27, 203.541138, 271.117065 
91857.429, 203.544739, 271.116425 
91858.588, 203.543259, 271.119598 
91859.709, 203.546982, 271.117249 
91860.887, 203.542816, 271.117157 
91862.006, 203.548996, 271.115204 
91863.185, 203.549103, 271.119904 
91864.344, 203.55069, 271.118896 
91865.502, 203.551926, 271.117065 
91866.682, 203.555634, 271.120331 
91867.861, 203.556076, 271.118988 
91868.98, 203.558548, 271.120239 
91870.1, 203.558685, 271.121552 
91871.257, 203.55719, 271.121948 
91872.416, 203.562607, 271.121552 
91873.596, 203.560471, 271.119812 
91874.734, 203.562378, 271.124817 
91875.893, 203.565292, 271.120422 
91877.012, 203.566895, 271.121033 
91878.151, 203.569, 271.119324 
91879.309, 203.566757, 271.120941 
91880.487, 203.570816, 271.123505 
91881.646, 203.572739, 271.121246 
91882.768, 203.577454, 271.123169 
91883.923, 203.573608, 271.124298 
91885.065, 203.575317, 271.124817 
91886.221, 203.574524, 271.125122 
91887.341, 203.577103, 271.128296 
91888.499, 203.579239, 271.126862 
91889.657, 203.58342, 271.127686 
91890.837, 203.57869, 271.125031 
91892.016, 203.579926, 271.124298 
91893.135, 203.585312, 271.125946 
91894.254, 203.584183, 271.127563 
91895.373, 203.579132, 271.129517 
91896.512, 203.586212, 271.130035 
91897.631, 203.589706, 271.130646 
91898.75, 203.588348, 271.12973 
91899.909, 203.595215, 271.129028 
91901.048, 203.588684, 271.127991 
91902.167, 203.592606, 271.131073 
91903.286, 203.594208, 271.126678 
91904.464, 203.600159, 271.129608 
91905.584, 203.598587, 271.130859 
91906.703, 203.595108, 271.12851 
91907.861, 203.595871, 271.133423 
91909.002, 203.598709, 271.133118 
91910.14, 203.600052, 271.128204 
91911.259, 203.601715, 271.134949 
91912.378, 203.60376, 271.130981 
91913.536, 203.605789, 271.133209 
91914.696, 203.606232, 271.131165 
91915.836, 203.606796, 271.132385 
91917.013, 203.610947, 271.134949 
91918.134, 203.610046, 271.134644 
91919.293, 203.608368, 271.134247 
91920.47, 203.6185, 271.134338 
91921.59, 203.61142, 271.133911 
91922.709, 203.615662, 271.136383 
91923.828, 203.618942, 271.13208 
91924.947, 203.615372, 271.136658 
91926.087, 203.622421, 271.137207 
91927.206, 203.616135, 271.135773 
91928.325, 203.619949, 271.135559 
91929.443, 203.62558, 271.1362 
91930.563, 203.623444, 271.134552 
91931.682, 203.627029, 271.139954 
91932.823, 203.623657, 271.139862 
