time [s], T1 [K], T2 [K] 
8952.144, 41.230629, 138.682159 
8953.043, 41.237076, 138.689026 
8953.941, 41.237972, 138.695969 
8954.839, 41.238125, 138.709305 
8955.739, 41.244717, 138.714325 
8956.637, 41.236923, 138.716385 
8957.535, 41.24839, 138.724945 
8958.434, 41.246742, 138.729965 
8959.333, 41.254082, 138.735458 
8960.23, 41.256855, 138.744888 
8961.128, 41.265324, 138.754639 
8962.027, 41.26255, 138.763092 
8962.925, 41.264797, 138.769089 
8963.824, 41.269295, 138.771652 
8964.741, 41.272366, 138.776154 
8965.641, 41.271393, 138.787292 
8966.518, 41.276039, 138.790955 
8967.419, 41.278362, 138.796692 
8968.316, 41.283081, 138.805725 
8969.175, 41.287876, 138.812592 
8970.052, 41.280609, 138.816864 
8970.951, 41.288177, 138.822495 
8971.851, 41.292297, 138.833359 
8972.749, 41.295219, 138.838257 
8973.648, 41.293797, 138.843155 
8974.546, 41.302563, 138.849976 
8975.445, 41.301514, 138.857559 
8976.343, 41.305035, 138.861984 
8977.242, 41.31118, 138.872238 
8978.141, 41.304436, 138.874924 
8979.04, 41.313202, 138.883606 
8979.94, 41.314552, 138.889465 
8980.879, 41.317924, 138.90036 
8981.818, 41.318371, 138.908051 
8982.737, 41.321144, 138.912323 
8983.654, 41.326839, 138.921249 
8984.573, 41.33186, 138.925156 
8985.492, 41.328636, 138.932251 
8986.431, 41.332832, 138.940079 
8987.37, 41.338978, 138.947891 
8988.309, 41.340027, 138.952667 
8989.209, 41.34235, 138.963409 
8990.107, 41.339577, 138.968063 
8991.007, 41.346172, 138.97197 
8991.906, 41.351868, 138.978561 
8992.804, 41.357334, 138.987488 
8993.703, 41.360558, 138.995193 
8994.603, 41.356136, 139.001785 
8995.501, 41.360558, 139.008148 
8996.4, 41.363331, 139.016937 
8997.298, 41.360706, 139.024292 
8998.197, 41.367977, 139.028671 
8999.097, 41.376816, 139.03479 
8999.996, 41.371498, 139.044571 
9000.895, 41.374569, 139.048843 
9001.794, 41.374268, 139.054596 
9002.693, 41.381012, 139.060837 
9003.591, 41.382362, 139.066574 
9004.49, 41.387608, 139.076355 
9005.388, 41.390079, 139.081604 
9006.287, 41.387306, 139.090286 
9007.186, 41.392479, 139.091278 
9008.084, 41.394951, 139.101776 
9008.984, 41.395699, 139.107147 
9009.883, 41.400345, 139.113983 
9010.78, 41.405216, 139.121216 
9011.68, 41.404015, 139.126343 
9012.578, 41.41061, 139.133804 
9013.478, 41.414131, 139.138809 
9014.395, 41.417503, 139.146149 
9015.295, 41.420727, 139.158249 
9016.194, 41.416603, 139.16362 
9017.093, 41.422897, 139.169022 
9017.991, 41.422897, 139.175247 
9018.892, 41.432713, 139.185135 
9019.79, 41.429642, 139.189041 
9020.688, 41.43084, 139.196503 
9021.589, 41.433311, 139.200409 
9022.487, 41.444851, 139.20874 
9023.404, 41.439308, 139.218018 
9024.323, 41.448376, 139.221451 
9025.225, 41.445301, 139.225586 
9026.125, 41.448822, 139.238541 
9027.04, 41.452194, 139.244904 
9027.959, 41.455116, 139.251999 
9028.879, 41.455116, 139.257141 
9029.798, 41.465534, 139.265945 
9030.736, 41.464931, 139.27179 
9031.637, 41.462761, 139.27829 
9032.536, 41.469505, 139.283157 
9033.434, 41.468304, 139.28978 
9034.333, 41.472725, 139.299301 
9035.233, 41.4758, 139.306519 
9036.131, 41.4743, 139.30835 
9037.031, 41.485313, 139.315796 
9037.951, 41.480743, 139.327286 
9038.889, 41.491459, 139.329971 
9039.828, 41.48756, 139.337234 
9040.745, 41.488384, 139.345383 
9041.667, 41.500526, 139.35347 
9042.565, 41.498203, 139.358719 
9043.467, 41.498501, 139.365189 
9044.363, 41.506069, 139.372894 
9045.263, 41.510189, 139.378738 
9046.161, 41.506069, 139.385361 
9047.059, 41.507118, 139.391098 
9047.959, 41.513863, 139.39978 
9048.858, 41.513863, 139.40538 
9049.756, 41.517384, 139.409302 
9050.655, 41.518356, 139.418732 
9051.555, 41.527725, 139.4263 
9052.453, 41.53027, 139.429977 
9053.352, 41.53027, 139.443283 
9054.252, 41.528923, 139.448776 
9055.152, 41.535667, 139.45256 
9056.05, 41.536118, 139.456116 
9056.951, 41.536865, 139.461365 
9057.849, 41.542858, 139.47261 
9058.747, 41.543835, 139.474731 
9059.648, 41.548405, 139.485336 
9060.546, 41.544731, 139.495117 
9061.444, 41.551025, 139.501114 
9062.344, 41.5541, 139.506958 
9063.244, 41.559643, 139.511505 
9064.143, 41.562565, 139.516388 
9065.041, 41.564812, 139.52359 
9065.941, 41.563465, 139.532272 
9066.84, 41.566086, 139.539734 
9067.74, 41.568787, 139.543991 
9068.638, 41.574181, 139.554764 
9069.538, 41.57695, 139.557938 
9070.436, 41.574329, 139.564163 
9071.335, 41.57695, 139.573715 
9072.236, 41.583694, 139.578964 
9073.133, 41.582195, 139.586548 
9074.032, 41.58939, 139.594727 
9074.931, 41.589241, 139.599503 
9075.832, 41.596882, 139.606842 
9076.729, 41.594635, 139.611343 
9077.63, 41.599804, 139.615891 
9078.527, 41.59943, 139.624802 
9079.465, 41.605801, 139.631516 
9080.366, 41.609322, 139.64119 
9081.264, 41.610744, 139.646683 
9082.163, 41.614864, 139.651062 
9083.062, 41.615765, 139.656952 
9083.96, 41.619286, 139.663666 
9084.86, 41.62011, 139.6716 
9085.759, 41.623634, 139.677246 
9086.656, 41.622509, 139.687378 
9087.574, 41.627304, 139.695801 
9088.474, 41.632473, 139.698364 
9089.392, 41.633896, 139.70401 
9090.293, 41.632774, 139.712448 
9091.191, 41.639591, 139.719757 
9092.089, 41.643265, 139.725876 
9092.988, 41.641541, 139.733582 
9093.867, 41.648434, 139.741791 
9094.746, 41.654579, 139.741898 
9095.626, 41.649708, 139.750198 
9096.525, 41.659225, 139.758759 
9097.428, 41.652481, 139.764252 
9098.323, 41.662594, 139.768677 
9099.222, 41.667168, 139.777954 
9100.121, 41.668442, 139.781509 
9101.022, 41.669338, 139.793472 
9101.939, 41.667168, 139.796539 
9102.842, 41.674061, 139.808029 
9103.739, 41.676533, 139.815964 
9104.637, 41.683876, 139.818298 
9105.536, 41.677807, 139.823669 
9106.435, 41.681179, 139.832077 
9107.334, 41.684849, 139.842499 
9108.233, 41.686947, 139.848862 
9109.131, 41.688969, 139.852997 
9110.031, 41.694366, 139.855804 
9110.93, 41.696838, 139.866699 
9111.829, 41.70126, 139.871826 
9112.728, 41.700211, 139.87854 
9113.627, 41.703732, 139.88147 
9114.527, 41.707851, 139.891022 
9115.463, 41.715046, 139.898712 
9116.365, 41.709499, 139.904205 
9117.262, 41.715794, 139.91069 
9118.16, 41.709724, 139.915939 
9119.059, 41.723812, 139.924377 
9119.958, 41.718716, 139.93161 
9120.875, 41.719841, 139.941116 
9121.794, 41.728085, 139.945892 
9122.695, 41.734825, 139.95079 
9123.593, 41.73333, 139.961411 
9124.511, 41.7379, 139.966553 
9125.43, 41.74052, 139.972046 
9126.331, 41.740822, 139.980606 
9127.23, 41.745918, 139.986954 
9128.128, 41.744041, 139.992218 
9129.027, 41.743893, 140.000763 
9129.944, 41.756107, 140.004486 
9130.845, 41.75341, 140.014832 
9131.744, 41.754158, 140.019165 
9132.643, 41.760002, 140.022903 
9133.541, 41.76405, 140.034317 
9134.44, 41.761726, 140.040695 
9135.339, 41.761726, 140.045746 
9136.239, 41.771091, 140.04924 
9137.138, 41.770493, 140.060043 
9138.037, 41.774765, 140.063293 
9138.955, 41.785328, 140.069901 
9139.855, 41.783005, 140.081085 
9140.754, 41.783382, 140.086258 
9141.654, 41.785328, 140.093002 
9142.552, 41.785927, 140.098053 
9143.452, 41.791622, 140.106949 
9144.35, 41.79657, 140.108978 
9145.251, 41.798965, 140.117645 
9146.149, 41.799641, 140.126541 
9147.048, 41.808033, 140.126648 
9147.947, 41.80114, 140.137482 
9148.847, 41.809456, 140.143509 
9149.747, 41.810806, 140.147934 
9150.646, 41.810955, 140.156372 
9151.563, 41.817547, 140.156601 
9152.465, 41.819271, 140.167435 
9153.364, 41.820023, 140.175735 
9154.263, 41.82077, 140.182587 
9155.162, 41.824593, 140.191864 
9156.061, 41.829239, 140.197739 
9156.963, 41.835232, 140.200134 
9157.861, 41.833958, 140.207718 
9158.761, 41.827888, 140.213623 
9159.659, 41.835381, 140.22084 
9160.559, 41.844749, 140.231873 
9161.495, 41.844299, 140.235748 
9162.396, 41.844147, 140.242599 
9163.297, 41.853516, 140.247055 
9164.194, 41.852016, 140.254135 
9165.091, 41.851192, 140.265671 
9165.991, 41.861305, 140.265076 
9166.891, 41.861607, 140.273743 
9167.789, 41.862507, 140.282166 
9168.688, 41.858986, 140.292969 
9169.605, 41.867451, 140.293823 
9170.505, 41.869099, 140.298996 
9171.405, 41.869473, 140.30719 
9172.321, 41.869923, 140.312943 
9173.259, 41.881989, 140.316788 
9174.16, 41.887157, 140.326294 
9175.058, 41.881237, 140.329285 
9175.956, 41.878017, 140.343124 
9176.855, 41.88356, 140.345642 
9177.755, 41.893677, 140.351547 
9178.654, 41.890003, 140.362854 
9179.552, 41.894577, 140.362854 
9180.452, 41.899071, 140.372238 
9181.349, 41.902893, 140.382462 
9182.248, 41.905216, 140.381836 
9183.147, 41.903641, 140.395203 
9184.048, 41.911358, 140.396759 
9184.945, 41.909187, 140.407822 
9185.843, 41.915482, 140.410828 
9186.744, 41.91713, 140.418045 
9187.66, 41.91975, 140.426346 
9188.559, 41.919003, 140.430313 
9189.461, 41.924095, 140.438477 
9190.359, 41.929119, 140.449081 
9191.276, 41.930542, 140.452576 
9192.176, 41.929867, 140.455322 
9193.094, 41.93541, 140.460297 
9194.014, 41.937435, 140.47374 
9194.913, 41.936684, 140.477203 
9195.83, 41.94635, 140.484894 
9196.75, 41.944626, 140.488037 
9197.669, 41.946949, 140.500183 
9198.569, 41.951523, 140.50679 
9199.487, 41.957664, 140.511368 
9200.407, 41.957813, 140.517365 
9201.344, 41.956017, 140.524582 
9202.284, 41.960587, 140.532394 
9203.204, 41.968903, 140.539032 
9204.123, 41.971977, 140.541443 
9205.042, 41.971451, 140.552002 
9205.979, 41.972126, 140.556732 
9206.879, 41.98254, 140.564163 
9207.778, 41.977745, 140.569794 
9208.678, 41.979996, 140.579544 
9209.576, 41.980217, 140.582184 
9210.474, 41.982094, 140.5905 
9211.395, 41.992355, 140.600952 
9212.292, 41.990185, 140.602768 
9213.21, 41.99453, 140.607559 
9214.13, 41.997227, 140.618622 
9215.048, 42.002029, 140.627289 
9215.97, 42.006462, 140.629578 
9216.869, 42.005486, 140.635483 
9217.766, 42.009243, 140.644379 
9218.682, 42.014801, 140.651215 
9219.583, 42.008339, 140.656876 
9220.5, 42.01976, 140.662048 
9221.419, 42.012173, 140.667801 
9222.319, 42.017132, 140.676727 
9223.217, 42.023445, 140.683334 
9224.116, 42.024647, 140.686554 
9225.014, 42.03389, 140.699677 
9225.936, 42.030807, 140.703415 
9226.832, 42.035915, 140.711105 
9227.731, 42.033138, 140.713516 
9228.63, 42.04253, 140.720734 
9229.53, 42.041103, 140.72757 
9230.446, 42.049141, 140.738403 
9231.364, 42.047264, 140.743927 
9232.266, 42.052673, 140.748398 
9233.163, 42.049141, 140.754883 
9234.064, 42.051544, 140.757996 
9234.961, 42.056507, 140.767853 
9235.859, 42.056507, 140.774963 
9236.778, 42.064468, 140.785172 
9237.677, 42.065449, 140.789398 
9238.577, 42.067249, 140.7966 
9239.477, 42.068829, 140.804794 
9240.375, 42.072361, 140.806961 
9241.292, 42.077621, 140.812485 
9242.193, 42.082428, 140.820297 
9243.109, 42.083557, 140.830505 
9244.032, 42.082054, 140.834732 
9244.928, 42.083706, 140.841583 
9245.866, 42.087914, 140.845657 
9246.767, 42.088665, 140.857574 
9247.684, 42.094074, 140.862747 
9248.604, 42.097305, 140.868652 
9249.524, 42.101589, 140.880646 
9250.421, 42.09956, 140.881622 
9251.32, 42.104671, 140.886551 
9252.221, 42.111584, 140.896881 
9253.156, 42.111134, 140.902908 
9254.075, 42.113461, 140.906052 
9254.995, 42.116692, 140.911453 
9255.895, 42.119923, 140.920959 
9256.812, 42.114964, 140.92627 
9257.731, 42.126537, 140.932388 
9258.631, 42.126686, 140.942108 
9259.548, 42.130066, 140.947769 
9260.449, 42.130669, 140.94873 
9261.349, 42.133598, 140.958832 
9262.247, 42.135628, 140.967377 
9263.166, 42.138859, 140.971924 
9264.083, 42.146374, 140.976517 
9265.021, 42.145771, 140.988159 
9265.94, 42.147423, 140.991653 
9266.862, 42.147724, 140.998032 
9267.778, 42.154411, 141.004517 
9268.679, 42.160648, 141.011856 
9269.578, 42.156666, 141.020996 
9270.495, 42.160049, 141.027618 
9271.397, 42.160873, 141.032669 
9272.295, 42.166512, 141.040131 
9273.194, 42.167637, 141.046265 
9274.111, 42.16824, 141.050705 
9275.013, 42.169743, 141.055634 
9275.931, 42.17733, 141.062119 
9276.849, 42.177631, 141.068497 
9277.749, 42.178833, 141.080536 
9278.648, 42.182816, 141.084991 
9279.548, 42.189278, 141.096649 
9280.447, 42.185295, 141.094589 
9281.364, 42.193184, 141.105423 
9282.302, 42.193485, 141.111069 
9283.203, 42.197617, 141.116119 
9284.102, 42.198669, 141.122864 
9285.001, 42.20686, 141.130325 
9285.901, 42.204079, 141.137894 
9286.799, 42.206261, 141.142441 
9287.716, 42.212269, 141.154251 
9288.655, 42.216553, 141.157242 
9289.575, 42.215954, 141.161331 
9290.475, 42.220837, 141.175186 
9291.393, 42.223919, 141.178406 
9292.293, 42.223316, 141.182495 
9293.19, 42.222866, 141.189957 
9294.107, 42.227299, 141.194061 
9295.007, 42.23098, 141.202454 
9295.906, 42.236839, 141.211884 
9296.804, 42.236691, 141.214264 
9297.703, 42.235489, 141.222305 
9298.622, 42.244579, 141.227966 
9299.521, 42.244881, 141.233612 
9300.438, 42.253822, 141.241791 
9301.357, 42.251194, 141.250671 
9302.275, 42.253975, 141.252716 
9303.175, 42.254124, 141.260788 
9304.097, 42.26239, 141.269455 
9305.012, 42.261639, 141.2733 
9305.913, 42.262089, 141.284714 
9306.814, 42.267048, 141.290115 
9307.748, 42.272083, 141.293976 
9308.669, 42.272083, 141.299637 
9309.567, 42.270279, 141.311783 
9310.484, 42.279972, 141.315369 
9311.406, 42.281624, 141.322708 
9312.321, 42.283802, 141.32753 
9313.222, 42.286133, 141.333069 
9314.121, 42.293198, 141.334137 
9315.021, 42.287334, 141.346786 
9315.936, 42.292896, 141.353012 
9316.837, 42.293648, 141.362289 
9317.754, 42.294399, 141.365662 
9318.675, 42.300411, 141.372147 
9319.592, 42.304993, 141.376343 
9320.491, 42.30582, 141.389709 
9321.413, 42.310852, 141.397995 
9322.308, 42.309803, 141.403656 
9323.226, 42.316566, 141.406067 
9324.145, 42.313934, 141.41243 
9325.047, 42.318893, 141.418915 
9325.943, 42.325657, 141.42421 
9326.842, 42.321373, 141.434311 
9327.741, 42.33287, 141.439117 
9328.64, 42.330238, 141.44455 
9329.538, 42.330391, 141.453918 
9330.476, 42.3367, 141.458374 
9331.394, 42.338882, 141.463165 
9332.295, 42.339031, 141.472092 
9333.193, 42.340912, 141.479904 
9334.11, 42.344891, 141.483505 
9335.029, 42.350903, 141.489258 
9335.95, 42.350151, 141.496719 
9336.887, 42.354736, 141.50647 
9337.789, 42.357666, 141.511749 
9338.686, 42.355789, 141.515717 
9339.585, 42.359318, 141.522705 
9340.504, 42.364429, 141.532333 
9341.422, 42.367508, 141.534363 
9342.322, 42.368713, 141.54686 
9343.221, 42.374271, 141.549896 
9344.138, 42.380733, 141.556503 
9345.039, 42.374874, 141.563461 
9345.936, 42.379681, 141.567688 
9346.836, 42.386444, 141.578369 
9347.735, 42.384869, 141.578491 
9348.635, 42.389076, 141.58873 
9349.55, 42.390202, 141.595459 
9350.452, 42.394108, 141.600983 
9351.349, 42.397041, 141.609894 
9352.248, 42.39922, 141.614334 
9353.166, 42.403801, 141.62265 
9354.065, 42.400723, 141.626251 
9354.964, 42.399067, 141.634064 
9355.882, 42.409439, 141.642609 
9356.781, 42.408009, 141.645721 
9357.68, 42.412895, 141.652328 
9358.578, 42.417553, 141.657257 
9359.496, 42.419655, 141.665207 
9360.396, 42.424465, 141.672791 
9361.313, 42.420406, 141.682037 
9362.234, 42.425968, 141.688644 
9363.135, 42.426117, 141.69574 
9364.031, 42.431229, 141.699707 
9364.932, 42.434307, 141.706085 
9365.829, 42.431076, 141.710419 
9366.728, 42.433407, 141.720291 
9367.628, 42.447834, 141.723404 
9368.525, 42.448734, 141.733383 
9369.425, 42.442123, 141.739166 
9370.341, 42.448135, 141.746979 
9371.241, 42.454147, 141.752502 
9372.159, 42.454147, 141.758163 
9373.059, 42.458881, 141.763947 
9373.958, 42.460155, 141.769119 
9374.875, 42.466919, 141.779449 
9375.776, 42.464291, 141.785828 
9376.692, 42.471054, 141.788223 
9377.612, 42.472931, 141.800125 
9378.532, 42.473232, 141.800735 
9379.451, 42.475712, 141.810593 
9380.368, 42.482021, 141.813477 
9381.288, 42.483978, 141.822372 
9382.206, 42.487358, 141.832123 
9383.104, 42.490437, 141.837631 
9384.021, 42.486004, 141.844162 
9384.922, 42.494347, 141.847733 
9385.82, 42.495098, 141.853287 
9386.718, 42.498177, 141.862411 
9387.618, 42.50201, 141.867966 
9388.516, 42.502312, 141.873367 
9389.414, 42.502159, 141.883118 
9390.313, 42.50742, 141.889099 
9391.212, 42.510651, 141.899094 
9392.11, 42.516136, 141.902115 
9393.011, 42.513733, 141.909592 
9393.908, 42.519367, 141.913773 
9394.806, 42.524776, 141.920868 
9395.704, 42.530037, 141.924835 
9396.622, 42.526657, 141.932404 
9397.522, 42.524178, 141.941422 
9398.421, 42.528008, 141.95105 
9399.338, 42.527409, 141.949005 
9400.238, 42.541534, 141.960678 
9401.139, 42.537777, 141.966431 
9402.074, 42.53928, 141.971252 
9403.012, 42.543861, 141.976059 
9403.95, 42.545589, 141.984222 
9404.889, 42.548595, 141.992661 
9405.828, 42.549725, 141.998062 
9406.748, 42.556786, 142.00563 
9407.646, 42.561069, 142.014175 
9408.544, 42.562199, 142.02066 
9409.442, 42.56723, 142.027527 
9410.363, 42.56723, 142.031845 
9411.279, 42.563099, 142.040039 
9412.199, 42.566029, 142.04567 
9413.115, 42.575874, 142.049286 
9414.014, 42.578503, 142.059265 
9414.913, 42.580833, 142.067459 
9415.812, 42.582485, 142.071548 
9416.73, 42.584965, 142.078033 
9417.65, 42.588799, 142.0849 
9418.547, 42.586918, 142.092941 
9419.464, 42.59338, 142.093918 
9420.364, 42.59819, 142.103043 
9421.264, 42.599392, 142.108597 
9422.163, 42.600517, 142.116989 
9423.079, 42.60112, 142.124207 
9423.998, 42.604801, 142.1241 
9424.896, 42.607132, 142.139984 
9425.797, 42.61021, 142.144409 
9426.715, 42.613743, 142.149231 
9427.631, 42.624336, 142.155243 
9428.551, 42.619305, 142.162354 
9429.449, 42.625389, 142.165695 
9430.348, 42.623135, 142.174973 
9431.265, 42.628021, 142.183258 
9432.184, 42.626217, 142.188187 
9433.084, 42.632229, 142.193237 
9434.002, 42.631702, 142.204544 
9434.921, 42.634029, 142.211639 
9435.819, 42.642822, 142.214279 
9436.718, 42.642971, 142.21933 
9437.618, 42.649284, 142.226669 
9438.533, 42.651237, 142.233521 
9439.452, 42.650639, 142.238953 
9440.371, 42.651913, 142.242767 
9441.292, 42.66341, 142.254913 
9442.189, 42.659729, 142.261551 
9443.106, 42.656048, 142.270096 
9444.024, 42.667919, 142.271042 
9444.923, 42.666191, 142.282333 
9445.822, 42.66777, 142.2854 
9446.739, 42.668068, 142.292816 
9447.66, 42.674381, 142.297256 
9448.576, 42.677464, 142.30603 
9449.476, 42.676033, 142.31073 
9450.392, 42.683098, 142.315552 
9451.292, 42.687756, 142.329483 
9452.19, 42.692638, 142.331161 
9453.088, 42.682796, 142.337067 
9453.987, 42.692188, 142.343201 
9454.886, 42.691437, 142.3479 
9455.802, 42.698502, 142.356918 
9456.702, 42.700378, 142.361115 
9457.6, 42.701881, 142.367981 
9458.516, 42.703159, 142.37471 
9459.416, 42.704662, 142.381424 
9460.315, 42.708946, 142.388412 
9461.213, 42.711876, 142.394669 
9462.112, 42.712551, 142.404877 
9463.028, 42.716385, 142.411484 
9463.928, 42.7248, 142.411865 
9464.826, 42.719013, 142.423767 
9465.725, 42.72683, 142.424377 
9466.642, 42.730659, 142.436157 
9467.56, 42.73547, 142.440002 
9468.498, 42.734043, 142.44928 
9469.418, 42.73885, 142.455765 
9470.317, 42.736446, 142.460083 
9471.217, 42.740353, 142.466949 
9472.131, 42.746365, 142.475845 
9473.051, 42.747269, 142.480545 
9473.949, 42.750198, 142.48642 
9474.887, 42.747116, 142.495316 
9475.805, 42.75666, 142.506256 
9476.704, 42.756058, 142.508087 
9477.621, 42.767178, 142.511658 
9478.54, 42.7644, 142.52359 
9479.44, 42.771313, 142.524902 
9480.355, 42.767479, 142.529724 
9481.275, 42.769958, 142.542343 
9482.192, 42.773792, 142.547165 
9483.093, 42.777924, 142.552673 
9483.99, 42.779652, 142.558426 
9484.888, 42.781303, 142.566391 
9485.786, 42.783485, 142.569992 
9486.684, 42.784534, 142.580566 
9487.583, 42.790096, 142.585037 
9488.481, 42.80024, 142.591522 
9489.38, 42.791149, 142.597885 
9490.278, 42.795956, 142.605728 
9491.176, 42.795956, 142.610275 
9492.092, 42.803322, 142.617737 
9493.01, 42.805126, 142.625198 
9493.929, 42.809032, 142.631119 
9494.846, 42.815044, 142.639023 
9495.748, 42.817448, 142.642639 
9496.644, 42.818874, 142.646011 
9497.543, 42.819176, 142.655731 
9498.442, 42.819176, 142.66127 
9499.358, 42.82962, 142.67569 
9500.277, 42.8312, 142.674011 
9501.197, 42.826839, 142.681244 
9502.113, 42.835331, 142.691574 
9503.032, 42.8321, 142.700119 
9503.93, 42.836533, 142.701797 
9504.828, 42.841042, 142.707336 
9505.726, 42.847202, 142.7108 
9506.625, 42.849007, 142.720428 
9507.545, 42.850883, 142.724899 
9508.444, 42.847652, 142.731506 
9509.343, 42.855316, 142.740158 
9510.257, 42.85577, 142.74292 
9511.175, 42.859451, 142.752548 
9512.074, 42.859978, 142.758194 
9512.974, 42.863358, 142.765182 
9513.891, 42.862381, 142.771194 
9514.792, 42.867867, 142.782242 
9515.708, 42.86644, 142.786469 
9516.608, 42.875832, 142.790771 
9517.524, 42.872902, 142.801605 
9518.426, 42.881916, 142.802704 
9519.325, 42.879211, 142.81424 
9520.221, 42.881165, 142.818695 
9521.12, 42.884247, 142.827103 
9522.017, 42.889809, 142.833237 
9522.916, 42.893639, 142.836731 
9523.815, 42.896568, 142.846359 
9524.713, 42.897472, 142.848389 
9525.61, 42.896118, 142.854874 
9526.509, 42.896568, 142.861969 
9527.407, 42.904083, 142.869431 
9528.307, 42.907013, 142.870865 
9529.204, 42.902882, 142.880493 
9530.102, 42.907013, 142.887222 
9531.0, 42.917835, 142.8965 
9531.899, 42.917984, 142.903107 
9532.797, 42.923847, 142.907303 
9533.698, 42.919338, 142.914413 
9534.594, 42.92625, 142.923416 
9535.511, 42.927979, 142.928589 
9536.411, 42.926399, 142.934143 
9537.309, 42.937222, 142.937866 
9538.225, 42.932411, 142.943039 
9539.125, 42.934891, 142.952515 
9540.041, 42.940754, 142.96106 
9540.943, 42.939625, 142.966721 
9541.841, 42.946087, 142.974304 
9542.739, 42.945034, 142.982346 
9543.653, 42.950447, 142.98642 
9544.592, 42.951649, 142.993057 
9545.491, 42.954426, 142.994965 
9546.389, 42.957657, 143.005341 
9547.305, 42.959011, 143.012054 
9548.205, 42.96307, 143.015549 
9549.103, 42.969532, 143.019638 
9550.019, 42.973362, 143.027328 
9550.937, 42.968254, 143.036102 
9551.856, 42.977947, 143.038742 
9552.754, 42.980274, 143.053314 
9553.654, 42.974113, 143.056534 
9554.551, 42.980728, 143.058823 
9555.468, 42.980576, 143.067841 
9556.368, 42.987789, 143.079147 
9557.266, 42.989967, 143.08049 
9558.165, 42.995228, 143.085159 
9559.063, 42.998009, 143.094788 
9559.963, 42.996731, 143.104889 
9560.859, 43.00124, 143.111496 
9561.757, 43.001389, 143.113907 
9562.678, 43.008904, 143.118134 
9563.574, 43.013187, 143.12944 
9564.476, 43.010933, 143.132553 
9565.37, 43.013336, 143.141937 
9566.269, 43.018898, 143.143143 
9567.169, 43.017696, 143.152512 
9568.067, 43.022129, 143.155777 
9568.966, 43.021751, 143.166229 
9569.863, 43.025959, 143.171631 
9570.762, 43.02536, 143.177414 
9571.682, 43.031822, 143.182465 
9572.601, 43.039562, 143.191711 
9573.499, 43.033699, 143.199661 
9574.396, 43.039864, 143.200989 
9575.295, 43.045197, 143.207474 
9576.194, 43.05151, 143.214081 
9577.092, 43.049706, 143.222626 
9577.991, 43.049103, 143.230194 
9578.889, 43.054588, 143.237534 
9579.808, 43.056168, 143.243912 
9580.707, 43.062027, 143.250153 
9581.624, 43.06218, 143.252563 
9582.523, 43.061352, 143.264603 
9583.421, 43.067814, 143.267487 
9584.32, 43.06879, 143.275055 
9585.239, 43.070744, 143.279633 
9586.159, 43.063831, 143.285629 
9587.077, 43.071419, 143.292725 
9587.976, 43.076153, 143.301163 
9588.874, 43.08968, 143.307297 
9589.794, 43.087425, 143.31041 
9590.731, 43.082691, 143.318954 
9591.649, 43.088779, 143.325317 
9592.55, 43.09539, 143.331696 
9593.467, 43.09787, 143.33374 
9594.388, 43.095692, 143.346252 
9595.305, 43.10125, 143.352509 
9596.225, 43.105835, 143.358643 
9597.123, 43.105835, 143.363815 
9598.061, 43.109894, 143.371155 
9598.979, 43.110794, 143.37764 
9599.88, 43.113724, 143.389755 
9600.781, 43.122665, 143.391495 
9601.696, 43.121162, 143.401215 
9602.596, 43.12244, 143.408783 
9603.533, 43.124771, 143.412872 
9604.472, 43.132961, 143.416245 
9605.411, 43.134914, 143.42308 
9606.331, 43.131832, 143.426224 
9607.229, 43.141376, 143.436066 
9608.127, 43.139572, 143.442078 
9609.026, 43.145134, 143.446167 
9609.924, 43.142803, 143.459518 
9610.826, 43.143406, 143.463242 
9611.722, 43.147087, 143.469269 
9612.62, 43.152645, 143.472488 
9613.537, 43.152645, 143.482742 
9614.437, 43.152645, 143.488617 
9615.335, 43.157082, 143.496567 
9616.254, 43.160912, 143.500656 
9617.17, 43.162041, 143.508957 
9618.088, 43.168953, 143.513885 
9619.027, 43.169254, 143.523254 
9619.947, 43.172184, 143.530594 
9620.844, 43.172333, 143.535492 
9621.761, 43.173687, 143.536621 
9622.68, 43.177444, 143.543686 
9623.598, 43.186008, 143.555969 
9624.536, 43.186008, 143.559219 
9625.456, 43.184807, 143.567505 
9626.373, 43.188339, 143.569672 
9627.292, 43.195251, 143.574142 
9628.191, 43.198483, 143.584702 
9629.089, 43.200512, 143.595627 
9629.988, 43.200813, 143.603119 
9630.906, 43.204494, 143.598892 
9631.824, 43.204796, 143.613571 
9632.727, 43.208927, 143.617294 
9633.624, 43.210205, 143.623657 
9634.522, 43.214336, 143.629333 
9635.44, 43.214111, 143.634262 
9636.359, 43.220348, 143.645569 
9637.259, 43.222076, 143.648087 
9638.177, 43.230793, 143.656494 
9639.096, 43.228539, 143.663116 
9639.997, 43.227409, 143.670929 
9640.914, 43.23064, 143.679092 
9641.834, 43.233574, 143.68042 
9642.734, 43.235001, 143.690552 
9643.633, 43.244694, 143.698471 
9644.532, 43.250179, 143.703995 
9645.432, 43.240788, 143.704727 
9646.329, 43.245895, 143.713623 
9647.228, 43.251156, 143.72348 
9648.127, 43.252506, 143.727325 
9649.025, 43.258671, 143.734177 
9649.926, 43.257919, 143.737427 
9650.824, 43.263554, 143.747879 
9651.723, 43.26543, 143.751251 
9652.641, 43.265133, 143.757401 
9653.561, 43.266483, 143.765091 
9654.46, 43.269566, 143.772186 
